1998-02-04,[[-1, 0.99998222011798688]]
1998-02-04,[[1, 0.92209200273890535]]
1998-02-04,[[0, 0.96409710534978488]]
1998-02-04,[[-1, 0.99943145895433549]]
1998-02-04,[[-1, 0.99999989577407078]]
1998-03-31,[[0, 0.99379018120827634]]
1998-03-31,[[1, 0.99793061586668863]]
1998-03-31,[[1, 0.99966330050193786]]
1998-05-19,[[-1, 0.99996464627648085]]
1998-05-19,[]
1998-05-19,[[0, 0.93518724246969054]]
1998-05-19,[[-1, 0.9914795212852876]]
1998-05-19,[[-1, 0.99948641366780944], [1, 0.26538619161640309]]
1998-07-01,[[0, 0.96963315333823274]]
1998-07-01,[[0, 0.63920901335876545], [1, 0.58962719159142929]]
1998-07-01,[[-1, 0.99116301558731656]]
1998-07-01,[]
1998-07-01,[[1, 0.71618176485175777], [-1, 0.67045618378755656]]
1998-07-01,[[0, 0.94498972821398963]]
1998-08-18,[[-1, 0.95521158012466834], [1, 0.43584880890479361]]
1998-08-18,[[1, 0.9228304454874714], [-1, 0.77193872459762303]]
1998-08-18,[[1, 0.99996090532166115]]
1998-08-18,[[0, 0.46061211048442235]]
1998-08-18,[[1, 0.95167727862068585]]
1998-08-18,[[-1, 0.99822319136931248]]
1998-09-29,[[0, 0.69843935738955876]]
1998-09-29,[[-1, 0.93489026527643082]]
1998-09-29,[[1, 0.99886204876535545]]
1998-09-29,[[1, 0.94867703134192838]]
1998-09-29,[[-1, 0.52645999685044109]]
1998-11-17,[[0, 0.81988579407683693]]
1998-11-17,[[-1, 0.92420985752290552]]
1998-11-17,[[-1, 0.9996714203801268]]
1998-11-17,[[-1, 0.95542826484448529], [1, 0.25670552940083208]]
1998-11-17,[[-1, 0.96095044786252126]]
1998-12-22,[[-1, 0.99761784769806272], [0, 0.20156550833710132]]
1998-12-22,[[0, 0.71248062956282976], [-1, 0.21566994517875523]]
1998-12-22,[[1, 0.9883416311686557], [-1, 0.2869081920430992]]
1998-12-22,[[-1, 0.99610818244042798], [1, 0.28170735905936506]]
1999-02-02,[]
1999-02-02,[[0, 0.63548402899757628]]
1999-02-02,[[0, 0.96419617571524463], [1, 0.82208665691027449]]
1999-02-02,[[-1, 0.99999864017741358]]
1999-03-30,[[1, 0.99999999672726192]]
1999-03-30,[[-1, 0.85887447209999557], [1, 0.69349153252297124]]
1999-03-30,[[-1, 0.99963762202554673]]
1999-03-30,[[1, 0.29199591250085244]]
1999-03-30,[[1, 0.9992062871753189], [-1, 0.8445601257966765]]
1999-03-30,[[-1, 0.94240166037173345]]
1999-03-30,[[1, 0.96205380822809472]]
1999-05-18,[[1, 0.23411148082399494]]
1999-05-18,[[1, 0.95001766989079106]]
1999-05-18,[[-1, 0.99941729046693628]]
1999-05-18,[[-1, 0.99834958806984508]]
1999-05-18,[[1, 0.90991011556628698]]
1999-06-30,[[-1, 0.97765027056890774]]
1999-06-30,[[1, 0.99826964432510201], [-1, 0.50521332635828176]]
1999-06-30,[[-1, 0.42937179478974097]]
1999-06-30,[[1, 0.94961327364170045]]
1999-08-24,[]
1999-08-24,[[-1, 0.99999959189448462]]
1999-08-24,[[1, 0.23920387317760095]]
1999-08-24,[[-1, 0.97065403718170185]]
1999-08-24,[[0, 0.99942842705434043]]
1999-08-24,[]
1999-08-24,[[1, 0.92071833419868432], [0, 0.44556899188022953]]
1999-08-24,[[-1, 0.92933702429937048]]
1999-08-24,[[-1, 0.96410288465307181]]
1999-08-24,[[-1, 0.9943186717132857], [0, 0.27950883894471534]]
1999-10-05,[[1, 0.99908614930875983]]
1999-10-05,[[0, 0.82864027003157315]]
1999-10-05,[[-1, 0.998859092906067]]
1999-10-05,[[0, 0.72180105525373561]]
1999-10-05,[[-1, 0.99994039659443146]]
1999-10-05,[[-1, 0.99999999706052289]]
1999-10-05,[[-1, 0.92913523356837224]]
1999-11-16,[[-1, 0.7046975559101305]]
1999-11-16,[]
1999-11-16,[[-1, 0.54438882038116143], [1, 0.30649044398116687]]
1999-11-16,[[-1, 0.99569766668056525]]
1999-11-16,[[-1, 0.99983201690680401]]
1999-11-16,[[-1, 0.90303822466991535], [0, 0.20568106457120855]]
1999-12-21,[[1, 0.93519993905121102], [-1, 0.53182493064831426]]
1999-12-21,[[-1, 0.98077809035046204]]
1999-12-21,[]
2000-02-02,[[-1, 0.4535925626447162], [0, 0.21891865865184446]]
2000-02-02,[[-1, 0.76461701410204719], [1, 0.51229869184926857]]
2000-02-02,[[1, 0.99998561317326784]]
2000-03-21,[[1, 0.94017322632988831]]
2000-03-21,[[1, 0.99992877460861584]]
2000-03-21,[[-1, 0.8090754892823816]]
2000-03-21,[[0, 0.82330118115549933]]
2000-03-21,[[1, 0.92728107927716463], [-1, 0.68613246593811861]]
2000-03-21,[[-1, 0.99968997655087599], [1, 0.49197137737162583]]
2000-03-21,[[0, 0.99732476431351935]]
2000-03-21,[[0, 0.97121633918702321], [1, 0.72602087593170106]]
2000-03-21,[[-1, 0.94655012722629339]]
2000-03-21,[[1, 0.78402945879415964]]
2000-03-21,[[-1, 0.6648902430652176]]
2000-03-21,[[-1, 0.92920949238217843], [0, 0.75540935423192845]]
2000-03-21,[[-1, 0.86107300595502956]]
2000-03-21,[[-1, 0.93203658873842521]]
2000-05-16,[[-1, 0.99963281732972253], [1, 0.9952668399384258]]
2000-05-16,[[1, 0.89381311303196609]]
2000-05-16,[[-1, 0.37385421419645426]]
2000-05-16,[[-1, 0.98928988586200273]]
2000-05-16,[[-1, 0.8454956722586785]]
2000-05-16,[[1, 0.21254358525142078]]
2000-05-16,[[1, 0.59283006009452854]]
2000-05-16,[[-1, 0.48784845160433538]]
2000-06-28,[[-1, 0.99999999967598607]]
2000-06-28,[[0, 0.99343111095600223]]
2000-06-28,[[1, 0.9704041879458617], [-1, 0.55620315936313669]]
2000-06-28,[[-1, 0.98928988586200273]]
2000-06-28,[[1, 0.99999999860781785]]
2000-06-28,[[-1, 0.9608126249693143]]
2000-06-28,[]
2000-06-28,[[1, 0.22167667670326263]]
2000-08-22,[[-1, 0.98740406356482302], [0, 0.41229657882613613]]
2000-08-22,[[-1, 0.50625200267481063]]
2000-08-22,[[1, 0.94060433816650812]]
2000-08-22,[[-1, 0.78975915915243167]]
2000-10-03,[[-1, 0.98928988586200273]]
2000-10-03,[[1, 0.99992140192789469]]
2000-11-15,[[-1, 0.98928988586200273]]
2000-11-15,[[-1, 0.88515597675053914]]
2000-12-19,[[-1, 0.99986104925474018]]
2000-12-19,[[-1, 0.98928988586200273]]
2000-12-19,[[-1, 0.99999970621906498]]
2000-12-19,[[1, 0.99999999344263268]]
2000-12-19,[[-1, 0.95135333781380205], [1, 0.71209451893197162]]
2000-12-19,[[-1, 0.98639691601619983]]
2000-12-19,[[-1, 0.61662288726714043]]
2000-12-19,[[-1, 0.9848682699172413]]
2000-12-19,[[-1, 0.98928988586200273]]
2000-12-19,[[0, 0.51023298545136875]]
2000-12-19,[[-1, 0.99999048633913901]]
2001-01-03,[[-1, 0.99990736168311778], [1, 0.52452696511559582]]
2001-01-03,[[-1, 0.48784939990495679]]
2001-01-03,[[-1, 0.99851792423321006]]
2001-01-03,[[-1, 0.96563735959360952]]
2001-01-03,[]
2001-01-31,[[-1, 0.99998432854724928]]
2001-01-31,[[-1, 0.98928988586200273]]
2001-01-31,[[-1, 0.93014824563485599]]
2001-01-31,[[-1, 0.99732289361968951]]
2001-01-31,[[0, 0.93035089805643245], [-1, 0.83796157562288265]]
2001-01-31,[[-1, 0.99799881403988133]]
2001-01-31,[[-1, 0.99943079361414411]]
2001-01-31,[[0, 0.76287635527483821]]
2001-01-31,[[-1, 0.99996252506122585]]
2001-03-20,[]
2001-03-20,[[1, 0.99999340689339677]]
2001-03-20,[[-1, 0.9262481850478973]]
2001-03-20,[[-1, 0.99612060175522976]]
2001-03-20,[[1, 0.98289344163976056]]
2001-03-20,[[1, 0.32919591955044081]]
2001-03-20,[[-1, 0.98928988586200273]]
2001-03-20,[[-1, 0.99999893417571895]]
2001-04-18,[[1, 0.98742613518056621]]
2001-04-18,[[-1, 0.99786627948928341], [1, 0.79897259569588552]]
2001-04-18,[]
2001-04-18,[[-1, 0.99959617849478699]]
2001-04-18,[[1, 0.24377483162662178]]
2001-05-15,[[-1, 0.98928988586200273]]
2001-06-27,[[1, 0.87856957151321236], [0, 0.5643195586341071]]
2001-06-27,[]
2001-06-27,[[-1, 0.98928988586200273]]
2001-06-27,[[-1, 0.98928988586200273]]
2001-06-27,[[-1, 0.71139861897627243]]
2001-08-21,[[-1, 0.81294370072455024]]
2001-08-21,[[0, 0.99235275118651578]]
2001-08-21,[[0, 0.98139031435555013]]
2001-09-17,[[-1, 0.99981536352264821]]
2001-09-17,[[1, 0.51059317808789428]]
2001-10-02,[[-1, 0.99996167544103265]]
2001-11-06,[[-1, 0.63908618397679373], [0, 0.42324883001521563]]
2001-11-06,[[-1, 0.98928988586200273]]
2001-11-06,[[1, 0.85206447590686107]]
2001-12-11,[[-1, 0.98928988586200273]]
2001-12-11,[[-1, 0.99616113921550886], [0, 0.4585138698318611]]
2001-12-11,[[-1, 0.99015246534795942]]
2001-12-11,[[1, 0.95870421655017291], [-1, 0.5396029010745359]]
2001-12-11,[[-1, 0.97442913274537613], [0, 0.58941097585769453]]
2002-01-30,[[-1, 0.92194371634517791], [1, 0.51333171578828063]]
2002-03-19,[[1, 0.61659293927905889], [0, 0.55632727526680414]]
2002-05-07,[[-1, 0.98829582217990564], [1, 0.9434919661022283]]
2002-05-07,[[-1, 0.98928988586200273]]
2002-06-26,[[1, 0.9704232192379344]]
2002-06-26,[]
2002-06-26,[]
2002-06-26,[[-1, 0.79913493780983769]]
2002-06-26,[[-1, 0.89380145614436424]]
2002-06-26,[[-1, 0.99759796365697517], [1, 0.69889473273607683]]
2002-08-13,[[-1, 0.9761548770826578]]
2002-08-13,[]
2002-08-13,[[1, 0.99998854800443548]]
2002-08-13,[[-1, 0.99991615354564101]]
2002-08-13,[[1, 0.97521827744420553]]
2002-08-13,[[1, 0.99999999850194832]]
2002-08-13,[[0, 0.99935753004752237]]
2002-08-13,[[1, 0.35902479939038362]]
2002-09-24,[[-1, 0.97192009975044003], [1, 0.83745312390065563]]
2002-09-24,[[-1, 0.99999999057745736]]
2002-09-24,[[-1, 0.98928988586200273]]
2002-09-24,[[-1, 0.98928988586200273]]
2002-09-24,[[1, 0.91966799830125523], [-1, 0.20179603860717829]]
2002-11-06,[[1, 0.99999046252379165]]
2002-11-06,[[-1, 0.99886144733806237]]
2002-11-06,[[0, 0.99309610215842015]]
2002-12-10,[[-1, 0.36739101433248927]]
2002-12-10,[]
2003-01-29,[[0, 0.45608163055354461]]
2003-01-29,[[-1, 0.98928988586200273]]
2003-03-18,[[-1, 0.99916247478746867]]
2003-03-18,[[1, 0.99999999999323763]]
2003-03-18,[[-1, 0.86187005248156223], [1, 0.50169065947457636]]
2003-03-18,[[-1, 0.98928988586200273]]
2003-05-06,[[-1, 0.99916247478746867]]
2003-05-06,[[-1, 0.9999994743381394]]
2003-05-06,[[-1, 0.99999656196124542]]
2003-05-06,[]
2003-05-06,[[1, 0.98962707868395139]]
2003-05-06,[[1, 0.97845384396367407], [-1, 0.25191625950413199]]
2003-05-06,[[1, 0.9999999770266369]]
2003-05-06,[[1, 0.99155976786748901]]
2003-05-06,[[1, 0.99721030458729409], [-1, 0.76857676182445811]]
2003-06-25,[[-1, 0.98928988586200273]]
2003-06-25,[[1, 0.999998786307295]]
2003-06-25,[[-1, 0.99999563187925955]]
2003-08-12,[[-1, 0.99999355229121312]]
2003-08-12,[]
2003-08-12,[[-1, 0.95134469685177825]]
2003-09-16,[[-1, 0.99992920160409948], [0, 0.87351878749808365]]
2003-09-16,[[-1, 0.99520693945773486], [0, 0.45697618252420052]]
2003-09-16,[[-1, 0.90099895196080371]]
2003-09-16,[[1, 0.9991556749372863]]
2003-09-16,[[-1, 0.98928988586200273]]
2003-10-28,[[1, 0.95745125113265206]]
2003-10-28,[[0, 0.94173213945881107]]
2003-10-28,[[-1, 0.87276218606419032]]
2003-10-28,[[1, 0.99995430800138085]]
2003-10-28,[[-1, 0.98928988586200273]]
2003-10-28,[[1, 0.99966045525867353]]
2003-12-09,[[1, 0.88273703050377439], [-1, 0.23165837441253173]]
2003-12-09,[[-1, 0.98927307148879484]]
2004-01-28,[[-1, 0.98928988586200273]]
2004-01-28,[[0, 0.20497312016401412]]
2004-01-28,[[-1, 0.99971748652287651]]
2004-03-16,[[1, 0.93787568682925815]]
2004-03-16,[[1, 0.99973502639814005]]
2004-03-16,[[-1, 0.22932650157935686]]
2004-03-16,[]
2004-03-16,[[1, 0.99998650837499237]]
2004-03-16,[]
2004-03-16,[]
2004-03-16,[[0, 0.82311000825031178], [-1, 0.31258208680117094]]
2004-03-16,[[0, 0.70546056483480735]]
2004-05-04,[[0, 0.55262638952488363], [1, 0.27637773842982177]]
2004-05-04,[[-1, 0.62062489928711684]]
2004-05-04,[]
2004-05-04,[[1, 0.9999767399335856]]
2004-05-04,[[-1, 0.99996212238946225]]
2004-05-04,[[-1, 0.99352540125027355]]
2004-05-04,[[0, 0.98384541239462786]]
2004-06-03,[[1, 0.98271454709237138]]
2004-06-03,[[1, 0.9959592050467877], [-1, 0.96971987087903677]]
2004-06-03,[[0, 0.99977043198279947]]
2004-06-03,[[-1, 0.60653849781375901]]
2004-06-03,[[-1, 0.99957289973539032]]
2004-08-10,[[1, 0.99974286865551054]]
2004-08-10,[[0, 0.41651513844149368]]
2004-08-10,[[1, 0.97985048938755248], [-1, 0.95262612801943414]]
2004-08-10,[[-1, 0.32798971900979906]]
2004-08-10,[[-1, 0.9985275041891013], [0, 0.66981253742226043]]
2004-08-10,[[1, 0.96189772953554153]]
2004-09-21,[[-1, 0.92114001379279153]]
2004-09-21,[[-1, 0.99996326844958616]]
2004-09-21,[[-1, 0.99567037529044344], [0, 0.53516356693478351]]
2004-09-21,[[0, 0.90754435237395503], [1, 0.53195290810982176]]
2004-09-21,[[0, 0.43300749034452257]]
2004-11-10,[[0, 0.99848513318140331]]
2004-11-10,[[1, 0.77841348760639506]]
2004-11-10,[[1, 0.99981216323126254]]
2004-11-10,[[0, 0.9996638828017963]]
2004-11-10,[]
2004-11-10,[[0, 0.9998295149966705]]
2004-12-14,[[1, 0.99829011940357282]]
2004-12-14,[[1, 0.99943578231305941]]
2004-12-14,[[1, 0.99947661397140641]]
2004-12-14,[[1, 0.99832764135362095]]
2004-12-14,[[1, 0.9999947835261509]]
2004-12-14,[[1, 0.93913804755634811]]
